长春工业大学,吉林,工科,本科,
吉林建筑大学,吉林,工科,本科,
吉林化工学院,吉林,工科,本科,
吉林农业大学,吉林,农业,本科,
通化师范学院,吉林,师范,本科,
吉林师范大学,吉林,师范,本科,
吉林工程技术,吉林,师范,本科,
长春师范大学,吉林,师范,本科,
白城师范学院,吉林,师范,本科,
长春税务学院,吉林,财经,本科,
吉林体育学院,吉林,体育,本科,
吉林艺术学院,吉林,艺术,本科,
黑龙江大学,黑龙江,综合,本科,
燕山大学,河北,工科,本科,
黑龙江科技大,黑龙江,工科,本科,
大庆石油学院,黑龙江,工科,本科,
齐齐哈尔大学,黑龙江,综合,本科,
黑龙江八一农,黑龙江,农业,本科,
黑龙江中医药,黑龙江,医药,本科,
牡丹江医学院,黑龙江,医药,本科,
哈尔滨师范大,黑龙江,师范,本科,
牡丹江师范学,黑龙江,师范,本科,
绥化学院,黑龙江,综合,本科,
哈尔滨商业大,黑龙江,财经,本科,
哈尔滨体育学,黑龙江,体育,本科,
上海理工大学,上海,工科,本科,
上海电力学院,上海,工科,本科,
上海水产大学,上海,农业,其它,
上海师范大学,上海,师范,本科,
上海对外经贸,上海,财经,本科,
华东政法大学,上海,政法,本科,
上海体育学院,上海,体育,本科,
上海音乐学院,上海,艺术,本科,
上海戏剧学院,上海,艺术,本科,
南京工业大学,江苏,工科,本科,
江苏工业学院,江苏,工科,本科,
南京林业大学,江苏,林业,本科,
江苏大学,江苏,综合,本科,
盐城工学院,江苏,工科,本科,
辽宁师范大学,辽宁,师范,本科,
沈阳师范大学,辽宁,师范,本科,
鞍山师范学院,辽宁,师范,本科,
大连外国语大,辽宁,语言,本科,
东北财经大学,辽宁,财经,本科,
中国刑事警察,辽宁,政法,本科,
沈阳体育学院,辽宁,体育,本科,
沈阳音乐学院,辽宁,艺术,本科,
鲁迅美术学院,辽宁,艺术,本科,
长春理工大学,吉林,工科,本科,
东北电力大学,吉林,工科,本科,
长春工业大学,吉林,工科,本科,
吉林建筑大学,吉林,工科,本科,
吉林化工学院,吉林,工科,本科,
吉林农业大学,吉林,农业,本科,
通化师范学院,吉林,师范,本科,
吉林师范大学,吉林,师范,本科,
吉林工程技术,吉林,师范,本科,
长春师范大学,吉林,师范,本科,
白城师范学院,吉林,师范,本科,
长春税务学院,吉林,财经,本科,
吉林体育学院,吉林,体育,本科,
吉林艺术学院,吉林,艺术,本科,
黑龙江大学,黑龙江,综合,本科,
燕山大学,河北,工科,本科,
黑龙江科技大,黑龙江,工科,本科,
大庆石油学院,黑龙江,工科,本科,
齐齐哈尔大学,黑龙江,综合,本科,
黑龙江八一农,黑龙江,农业,本科,
黑龙江中医药,黑龙江,医药,本科,
牡丹江医学院,黑龙江,医药,本科,
哈尔滨师范大,黑龙江,师范,本科,
牡丹江师范学,黑龙江,师范,本科,
绥化学院,黑龙江,综合,本科,
哈尔滨商业大,黑龙江,财经,本科,
哈尔滨体育学,黑龙江,体育,本科,
上海理工大学,上海,工科,本科,
上海电力学院,上海,工科,本科,
上海水产大学,上海,农业,其它,
上海师范大学,上海,师范,本科,
上海对外经贸,上海,财经,本科,
华东政法大学,上海,政法,本科,
上海体育学院,上海,体育,本科,
上海音乐学院,上海,艺术,本科,
上海戏剧学院,上海,艺术,本科,
南京工业大学,江苏,工科,本科,
江苏工业学院,江苏,工科,本科,
南京林业大学,江苏,林业,本科,
江苏大学,江苏,综合,本科,
盐城工学院,江苏,工科,本科,
黑龙江科技大,黑龙江,工科,本科,
大庆石油学院,黑龙江,工科,本科,
齐齐哈尔大学,黑龙江,综合,本科,
黑龙江八一农,黑龙江,农业,本科,
黑龙江中医药,黑龙江,医药,本科,
牡丹江医学院,黑龙江,医药,本科,
哈尔滨师范大,黑龙江,师范,本科,
牡丹江师范学,黑龙江,师范,本科,
绥化学院,黑龙江,综合,本科,
哈尔滨商业大,黑龙江,财经,本科,
哈尔滨体育学,黑龙江,体育,本科,
上海理工大学,上海,工科,本科,
上海电力学院,上海,工科,本科,
上海水产大学,上海,农业,其它,
上海师范大学,上海,师范,本科,
上海对外经贸,上海,财经,本科,
华东政法大学,上海,政法,本科,
上海体育学院,上海,体育,本科,
上海音乐学院,上海,艺术,本科,
上海戏剧学院,上海,艺术,本科,
南京工业大学,江苏,工科,本科,
江苏工业学院,江苏,工科,本科,
南京林业大学,江苏,林业,本科,
